images_list,label
d:\deepfakes_video_classification\train_face\video_684\image_10.jpg,image
d:\deepfakes_video_classification\train_face\video_684\image_11.jpg,image
d:\deepfakes_video_classification\train_face\video_684\image_12.jpg,image
d:\deepfakes_video_classification\train_face\video_684\image_13.jpg,image
d:\deepfakes_video_classification\train_face\video_684\image_14.jpg,image
d:\deepfakes_video_classification\train_face\video_684\image_15.jpg,image
d:\deepfakes_video_classification\train_face\video_684\image_16.jpg,image
d:\deepfakes_video_classification\train_face\video_684\image_17.jpg,image
d:\deepfakes_video_classification\train_face\video_684\image_18.jpg,image
d:\deepfakes_video_classification\train_face\video_684\image_19.jpg,image
d:\deepfakes_video_classification\train_face\video_684\image_20.jpg,image
d:\deepfakes_video_classification\train_face\video_684\image_21.jpg,image
d:\deepfakes_video_classification\train_face\video_684\image_22.jpg,image
d:\deepfakes_video_classification\train_face\video_684\image_23.jpg,image
d:\deepfakes_video_classification\train_face\video_684\image_24.jpg,image
d:\deepfakes_video_classification\train_face\video_684\image_25.jpg,image
d:\deepfakes_video_classification\train_face\video_66\image_1.jpg,image
d:\deepfakes_video_classification\train_face\video_66\image_2.jpg,image
d:\deepfakes_video_classification\train_face\video_66\image_3.jpg,image
d:\deepfakes_video_classification\train_face\video_66\image_4.jpg,image
d:\deepfakes_video_classification\train_face\video_66\image_5.jpg,image
d:\deepfakes_video_classification\train_face\video_66\image_6.jpg,image
d:\deepfakes_video_classification\train_face\video_66\image_7.jpg,image
d:\deepfakes_video_classification\train_face\video_66\image_8.jpg,image
d:\deepfakes_video_classification\train_face\video_66\image_9.jpg,image
d:\deepfakes_video_classification\train_face\video_66\image_10.jpg,image
d:\deepfakes_video_classification\train_face\video_66\image_11.jpg,image
d:\deepfakes_video_classification\train_face\video_66\image_12.jpg,image
d:\deepfakes_video_classification\train_face\video_66\image_13.jpg,image
d:\deepfakes_video_classification\train_face\video_66\image_14.jpg,image
d:\deepfakes_video_classification\train_face\video_66\image_15.jpg,image
d:\deepfakes_video_classification\train_face\video_66\image_16.jpg,image
d:\deepfakes_video_classification\train_face\video_66\image_17.jpg,image
d:\deepfakes_video_classification\train_face\video_66\image_18.jpg,image
d:\deepfakes_video_classification\train_face\video_66\image_19.jpg,image
d:\deepfakes_video_classification\train_face\video_66\image_20.jpg,image
d:\deepfakes_video_classification\train_face\video_66\image_21.jpg,image
d:\deepfakes_video_classification\train_face\video_66\image_22.jpg,image
d:\deepfakes_video_classification\train_face\video_66\image_23.jpg,image
d:\deepfakes_video_classification\train_face\video_66\image_24.jpg,image
d:\deepfakes_video_classification\train_face\video_66\image_25.jpg,image
d:\deepfakes_video_classification\train_face\video_92\image_1.jpg,image
d:\deepfakes_video_classification\train_face\video_92\image_2.jpg,image
d:\deepfakes_video_classification\train_face\video_92\image_3.jpg,image
d:\deepfakes_video_classification\train_face\video_92\image_4.jpg,image
d:\deepfakes_video_classification\train_face\video_92\image_5.jpg,image
d:\deepfakes_video_classification\train_face\video_92\image_6.jpg,image
d:\deepfakes_video_classification\train_face\video_92\image_7.jpg,image
d:\deepfakes_video_classification\train_face\video_92\image_8.jpg,image
d:\deepfakes_video_classification\train_face\video_92\image_9.jpg,image
d:\deepfakes_video_classification\train_face\video_92\image_10.jpg,image
d:\deepfakes_video_classification\train_face\video_92\image_11.jpg,image
d:\deepfakes_video_classification\train_face\video_92\image_12.jpg,image
d:\deepfakes_video_classification\train_face\video_92\image_13.jpg,image
d:\deepfakes_video_classification\train_face\video_92\image_14.jpg,image
d:\deepfakes_video_classification\train_face\video_92\image_15.jpg,image
d:\deepfakes_video_classification\train_face\video_92\image_16.jpg,image
d:\deepfakes_video_classification\train_face\video_92\image_17.jpg,image
d:\deepfakes_video_classification\train_face\video_92\image_18.jpg,image
d:\deepfakes_video_classification\train_face\video_92\image_19.jpg,image
d:\deepfakes_video_classification\train_face\video_92\image_20.jpg,image
d:\deepfakes_video_classification\train_face\video_92\image_21.jpg,image
d:\deepfakes_video_classification\train_face\video_92\image_22.jpg,image
d:\deepfakes_video_classification\train_face\video_92\image_23.jpg,image
d:\deepfakes_video_classification\train_face\video_92\image_24.jpg,image
d:\deepfakes_video_classification\train_face\video_92\image_25.jpg,image
d:\deepfakes_video_classification\train_face\video_390\image_1.jpg,image
d:\deepfakes_video_classification\train_face\video_390\image_2.jpg,image
d:\deepfakes_video_classification\train_face\video_390\image_3.jpg,image
d:\deepfakes_video_classification\train_face\video_390\image_4.jpg,image
d:\deepfakes_video_classification\train_face\video_390\image_5.jpg,image
d:\deepfakes_video_classification\train_face\video_390\image_6.jpg,image
d:\deepfakes_video_classification\train_face\video_390\image_7.jpg,image
d:\deepfakes_video_classification\train_face\video_390\image_8.jpg,image
d:\deepfakes_video_classification\train_face\video_390\image_9.jpg,image
d:\deepfakes_video_classification\train_face\video_390\image_10.jpg,image
d:\deepfakes_video_classification\train_face\video_390\image_11.jpg,image
d:\deepfakes_video_classification\train_face\video_390\image_12.jpg,image
d:\deepfakes_video_classification\train_face\video_390\image_13.jpg,image
d:\deepfakes_video_classification\train_face\video_390\image_14.jpg,image
d:\deepfakes_video_classification\train_face\video_390\image_15.jpg,image
d:\deepfakes_video_classification\train_face\video_390\image_16.jpg,image
d:\deepfakes_video_classification\train_face\video_390\image_17.jpg,image
d:\deepfakes_video_classification\train_face\video_390\image_18.jpg,image
d:\deepfakes_video_classification\train_face\video_390\image_19.jpg,image
d:\deepfakes_video_classification\train_face\video_390\image_20.jpg,image
d:\deepfakes_video_classification\train_face\video_390\image_21.jpg,image
d:\deepfakes_video_classification\train_face\video_390\image_22.jpg,image
d:\deepfakes_video_classification\train_face\video_390\image_23.jpg,image
d:\deepfakes_video_classification\train_face\video_390\image_24.jpg,image
d:\deepfakes_video_classification\train_face\video_390\image_25.jpg,image
d:\deepfakes_video_classification\train_face\video_382\image_1.jpg,image
d:\deepfakes_video_classification\train_face\video_382\image_2.jpg,image
d:\deepfakes_video_classification\train_face\video_382\image_3.jpg,image
d:\deepfakes_video_classification\train_face\video_382\image_4.jpg,image
d:\deepfakes_video_classification\train_face\video_382\image_5.jpg,image
d:\deepfakes_video_classification\train_face\video_382\image_6.jpg,image
d:\deepfakes_video_classification\train_face\video_382\image_7.jpg,image
d:\deepfakes_video_classification\train_face\video_382\image_8.jpg,image
d:\deepfakes_video_classification\train_face\video_382\image_9.jpg,image
d:\deepfakes_video_classification\train_face\video_382\image_10.jpg,image
d:\deepfakes_video_classification\train_face\video_382\image_11.jpg,image
d:\deepfakes_video_classification\train_face\video_382\image_12.jpg,image
d:\deepfakes_video_classification\train_face\video_382\image_13.jpg,image
d:\deepfakes_video_classification\train_face\video_382\image_14.jpg,image
d:\deepfakes_video_classification\train_face\video_382\image_15.jpg,image
d:\deepfakes_video_classification\train_face\video_382\image_16.jpg,image
d:\deepfakes_video_classification\train_face\video_382\image_17.jpg,image
d:\deepfakes_video_classification\train_face\video_382\image_18.jpg,image
d:\deepfakes_video_classification\train_face\video_382\image_19.jpg,image
d:\deepfakes_video_classification\train_face\video_382\image_20.jpg,image
d:\deepfakes_video_classification\train_face\video_382\image_21.jpg,image
d:\deepfakes_video_classification\train_face\video_382\image_22.jpg,image
d:\deepfakes_video_classification\train_face\video_382\image_23.jpg,image
d:\deepfakes_video_classification\train_face\video_382\image_24.jpg,image
d:\deepfakes_video_classification\train_face\video_382\image_25.jpg,image
d:\deepfakes_video_classification\train_face\video_563\image_1.jpg,image
d:\deepfakes_video_classification\train_face\video_563\image_2.jpg,image
d:\deepfakes_video_classification\train_face\video_563\image_3.jpg,image
d:\deepfakes_video_classification\train_face\video_563\image_4.jpg,image
d:\deepfakes_video_classification\train_face\video_563\image_5.jpg,image
d:\deepfakes_video_classification\train_face\video_563\image_6.jpg,image
d:\deepfakes_video_classification\train_face\video_563\image_7.jpg,image
d:\deepfakes_video_classification\train_face\video_563\image_8.jpg,image
d:\deepfakes_video_classification\train_face\video_563\image_9.jpg,image
d:\deepfakes_video_classification\train_face\video_563\image_10.jpg,image
d:\deepfakes_video_classification\train_face\video_563\image_11.jpg,image
d:\deepfakes_video_classification\train_face\video_563\image_12.jpg,image
d:\deepfakes_video_classification\train_face\video_563\image_13.jpg,image
d:\deepfakes_video_classification\train_face\video_563\image_14.jpg,image
d:\deepfakes_video_classification\train_face\video_563\image_15.jpg,image
d:\deepfakes_video_classification\train_face\video_563\image_16.jpg,image
d:\deepfakes_video_classification\train_face\video_563\image_17.jpg,image
d:\deepfakes_video_classification\train_face\video_563\image_18.jpg,image
d:\deepfakes_video_classification\train_face\video_563\image_19.jpg,image
d:\deepfakes_video_classification\train_face\video_563\image_20.jpg,image
d:\deepfakes_video_classification\train_face\video_563\image_21.jpg,image
d:\deepfakes_video_classification\train_face\video_563\image_22.jpg,image
d:\deepfakes_video_classification\train_face\video_563\image_23.jpg,image
d:\deepfakes_video_classification\train_face\video_563\image_24.jpg,image
d:\deepfakes_video_classification\train_face\video_563\image_25.jpg,image
d:\deepfakes_video_classification\train_face\video_99\image_1.jpg,image
d:\deepfakes_video_classification\train_face\video_99\image_2.jpg,image
d:\deepfakes_video_classification\train_face\video_99\image_3.jpg,image
d:\deepfakes_video_classification\train_face\video_99\image_4.jpg,image
d:\deepfakes_video_classification\train_face\video_99\image_5.jpg,image
d:\deepfakes_video_classification\train_face\video_99\image_6.jpg,image
d:\deepfakes_video_classification\train_face\video_99\image_7.jpg,image
d:\deepfakes_video_classification\train_face\video_99\image_8.jpg,image
d:\deepfakes_video_classification\train_face\video_99\image_9.jpg,image
d:\deepfakes_video_classification\train_face\video_99\image_10.jpg,image
d:\deepfakes_video_classification\train_face\video_99\image_11.jpg,image
d:\deepfakes_video_classification\train_face\video_99\image_12.jpg,image
d:\deepfakes_video_classification\train_face\video_99\image_13.jpg,image
d:\deepfakes_video_classification\train_face\video_99\image_14.jpg,image
d:\deepfakes_video_classification\train_face\video_99\image_15.jpg,image
d:\deepfakes_video_classification\train_face\video_99\image_16.jpg,image
d:\deepfakes_video_classification\train_face\video_99\image_17.jpg,image
d:\deepfakes_video_classification\train_face\video_99\image_18.jpg,image
d:\deepfakes_video_classification\train_face\video_99\image_19.jpg,image
d:\deepfakes_video_classification\train_face\video_99\image_20.jpg,image
d:\deepfakes_video_classification\train_face\video_99\image_21.jpg,image
d:\deepfakes_video_classification\train_face\video_99\image_22.jpg,image
d:\deepfakes_video_classification\train_face\video_99\image_23.jpg,image
d:\deepfakes_video_classification\train_face\video_99\image_24.jpg,image
d:\deepfakes_video_classification\train_face\video_99\image_25.jpg,image
d:\deepfakes_video_classification\train_face\video_783\image_1.jpg,image
